SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",05/03/2024,Objection_letter12,objection2,"Objection 2           Comments: Please revise either Rule G10. Policy Deductible or Rule C3. Amount of Insurance (AOI) Relativity and All Other Perils (AOP) Deductible Relativity Factor to include the deductible amounts available and the mandatory minimum deductible if applicable. For example, Safecos Rule V07. Amount of Insurance (AOI) Relativity and All Other Perils (AOP) Deductible Relativity submitted under SERFF Tracking #LBPM-132339054 (Dept. File #20-0752) includes the following statement: ""The following deductibles are available: $500, $750, $1,000, $1,500, $2,000, $2,500, $5,000, $7,500 A mandatory $500 minimum deductible applies.""",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",05/03/2024,Objection_letter12,objection3,"Objection 3           Comments: Similar to the previous objection, please revise either Rule G11. Windstorm or Hail Deductible or Rule C4. Amount of Insurance (AOI) Relativity and Wind/Hail Deductible Relativity Factor to include all available flat deductibles and percentage deductibles. Additionally, please amend Rule G11 to explicitly state the Wind/Hail Deductible is optional per the checklist.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",05/03/2024,Objection_letter12,objection4,"Objection 4           Comments: Please revise either Rule G12. Hurricane Deductible or Rule C5. Amount of Insurance (AOI) Relativity and Hurricane Deductible Relativity Factor to include all available percentage deductibles as the rule manual currently only includes the amounts for the mandatory Hurricane deductibles. If there are no optional Hurricane deductibles, then update the rule to specify that only mandatory Hurricane deductibles are available. Please note Safeco's program includes language under Rule V08 submitted under SERFF Tracking #LBPM-133322158 that 1%, 2%, 3%, 5% and 10% Hurricane deductibles are available. The rule then specifies which deductibles are mandatory for specified locations.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",05/03/2024,Objection_letter12,objection5,"Objection 5           - Hurricane Deductible Notice, HM 8522NJ, 06 22 (Form)           Comments: Please note this objection only applies if there are optional Hurricane deductibles in addition to mandatory SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM  Hurricane deductibles. In accordance with N.J.A.C. 11:2-42.8(a), the hurricane notice that must be provided to policyholders pursuant to N.J.S.A. 17:36-5.36 shall be provided for any mandatory and/or optional hurricane deductible program. As such, the hurricane notice must be sent to insureds that select the optional hurricane deductibles. Additionally, N.J.A.C. 11:2-42.8(a)4 requires the hurricane notice to identify whether the applicable hurricane deductible is optional or mandatory. This information should be provided to policyholders so they may be in a position to evaluate their coverage options. As the Hurricane Notice (Form #HM 8522NJ) references the hurricane deductible is mandatory, a separate notice should be created for insureds that have the optional deductible, or the proposed notice must be revised so it clearly communicates to all insureds whether their deductible is optional or mandatory.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection1,Objection 1           Comments: Please provide an exhibit that explains the differences between the Company's proposed policy forms and endorsements and the source Safeco forms and endorsements and why the differences were created.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection2,"Objection 2           - Rule Manual, Complete (Rate)           Comments: Please revise Homeowners Rule OC40 to specify that the oil tank exclusion buy-back must be offered at new business.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection3,Objection 3           Comments: Please provide a copy of the logo that will be inserted on all forms that contain the {Logo Inserted Here} placeholder.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection4,"Objection 4           - Policy Declarations, LMHM 8010, 10 20 (Form)           Comments: Please provide an example of a completed declarations form LMHM 8010 10 20. For other than the ""Policy Number,"" ""Total 12 Month Premium,"" ""Coverage begins...,"" ""Coverage will expire...,"" ""Discounts and Benefits Section,"" Surcharges Section,"" ""Limits,"" ""Amount,"" ""Total 12 Month Policy,"" ""Special Limits of Coverage C - Personal Property,"" ""Additional Property Coverages,"" ""Deductible,"" ""Limit,"" ""Additional Liability Coverages,""  and ""Optional Coverages,"" data fields, please provide listings of all valid data entries for each data field of form LMHM 8010 10 20 as shown by the  ######## text in the form and in a manner that clearly shows what data may be used in the particular variable area.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection5,"Objection 5           - Special Provisions - New Jersey, HM 8100NJ, 06 22 (Form)           Comments: Please amend HM 8100NJ 06 22 Special Provisions - New Jersey to include the amendment to the Mortgagee Clause and the cancellation provision that aligns the contract with the applicable New Jersey law related to cancellation prior notice requirements.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection6,"Objection 6           - Execution Clause (Signature Page), LMML 8075, 10 20 (Form)           Comments: Please provide a sample of form number LMML 8075 10 20 with the variable information completed, including at a minimum the title of the signatories.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection7,"Objection 7           Comments: Please be advised that insurance applications must contain the Fraud Statement in accordance with N.J.S.A. 17:33A-6 and N.J.A.C. 11:16-1.2. Please provide a copy of the application or a written statement confirming the application used with this program will include the required Fraud Statement. SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection8,"Objection 8           - Homeowners Policy, HM 8003, 10 20 (Form)           Comments: Bulletin 03-24 requires that the limitation in coverage for loss to property caused by mold, fungi, wet or dry rot or bacteria should not apply to losses due to fire and lightning. The policy does not appear to have an exception to the Fungi, Wet or Dry Rot or Bacteria exclusion for fire and lightning. Please add an exception or explain where this coverage is provided.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",03/06/2024,Objection_letter13,objection9,"Objection 9           - Homeowners Rating Manual, Complete (Rate)           Comments: The policy form does not appear to include an exclusion under Section II - Liability Coverages for Fungi, Wet or Dry Rot or Bacteria Coverage, in which case the full liability limit should apply. Also, the Additional Property Coverages - Fungi, Wet or Dry Rot, or Bacteria in Section I - Property Coverages is not applicable to Section II. Please explain if there is a fungi/mold exclusion under Section II. If not, then please explain why Rate page R-1 (Additional Fungi, Wet or Dry Rot or Bacteria Coverage) references a limit of 10,000/50,000 for a rate of 0.00. Where is the $50,000 liability limit reflected in the policy? Should the rate table remove the reference to the liability limit similar to how the same Rate table under Safeco Ins Co of America's program (SERFF Tracking #LBPM-132339054) only references the Section I - Property limits of 10,000, 25,000 and 50,000?",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",02/02/2024,Objection_letter14,objection1,"Objection 1           Comments: Please explain what states were excluded from the model data, and describe the 'unique business considerations' influencing your decision to exclude those states. Please also discuss what unique business considerations exist in NJ and your assessment of the reasonableness of the model to produce rates that are appropriate and relevant prospectively in New Jersey.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",02/02/2024,Objection_letter14,objection2,Objection 2           Comments: Please describe the variable selection process in greater specificity and describe all considerations and statistics considered.,2025-02-24
